filename,width,height,class,xmin,ymin,xmax,ymax
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,king,314,115,343,192
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,bishop,284,227,306,285
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,bishop,302,60,323,116
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,rook,334,276,364,334
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,rook,298,4,318,53
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,knight,172,137,195,191
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,knight,236,27,256,82
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,268,44,285,79
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,265,5,282,45
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,285,191,305,232
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,280,147,300,189
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,272,73,289,115
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,206,104,223,147
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,246,234,266,279
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,257,284,279,331
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,rook,75,0,98,45
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,rook,92,281,119,336
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,king,56,110,87,192
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,queen,62,81,92,150
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,bishop,54,175,79,232
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,bishop,140,0,162,46
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,knight,140,54,163,110
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,knight,55,221,85,279
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,176,284,198,328
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,100,192,120,233
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,98,234,121,278
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,105,149,124,192
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,173,105,191,146
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,170,40,188,79
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,108,71,126,113
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.e0501230d4606da16f6ab7e645450b82.jpg,416,416,pawn,109,4,128,46
446e75de1ffefc2115e79696bcf0e357_jpg.rf.dc9ff8cac7995f3c137cc2201d148e76.jpg,416,416,knight,43,303,76,356
699edbacbfee5e6d4d6d2189bc88990a_jpg.rf.df99720214e7b111b65ed67009c5444d.jpg,416,416,knight,218,196,241,255
d33c33de41dbe1a95a43212c58fd12b7_jpg.rf.dd1d6762a3b36bd0df961a5a8d4993af.jpg,416,416,knight,295,10,317,63
9c153a9c9798dab948d4260eb109b315_jpg.rf.db66ac7c7f98856fcc2659ed5ee5bbde.jpg,416,416,knight,311,115,337,169
2fe75c34fd54e960146fb8b0ad8b3fd6_jpg.rf.e21d47aa1b27d9e9428b2796d3052575.jpg,416,416,knight,188,78,211,129
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,queen,77,91,105,155
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,king,74,115,103,192
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,bishop,110,227,132,285
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,bishop,93,60,114,116
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,rook,53,276,83,334
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,rook,98,4,118,53
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,knight,221,137,244,191
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,knight,160,27,180,82
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,131,44,148,79
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,134,5,151,45
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,111,191,131,232
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,116,147,136,189
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,127,73,144,115
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,193,104,210,147
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,150,234,170,279
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,137,284,159,331
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,rook,318,0,341,45
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,rook,297,281,324,336
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,king,329,110,360,192
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,queen,324,81,354,150
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,bishop,337,175,362,232
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,bishop,254,0,276,46
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,knight,253,54,276,110
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,knight,331,221,361,279
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,219,284,241,328
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,296,192,316,233
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,295,234,318,278
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,292,149,311,192
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,225,105,243,146
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,229,40,247,79
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,290,71,308,113
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.c458dcb917f7bb0e6ce5a7887d6dd8de.jpg,416,416,pawn,288,4,307,46
2c32afd520cc8bf076dfa5b6e2e1c4c1_jpg.rf.e305412cf2b3b8a5abb25d3e61681d57.jpg,416,416,pawn,175,164,194,207
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,rook,336,296,368,355
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,king,257,266,290,353
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,queen,232,100,261,173
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,pawn,271,84,292,128
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,pawn,247,204,271,250
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,pawn,203,117,224,163
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,king,130,128,162,211
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,rook,59,79,87,130
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,pawn,100,15,124,59
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,pawn,137,53,159,98
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,pawn,168,119,190,164
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.e0d27037279c26faf9ca3d7164325a44.jpg,416,416,pawn,93,254,118,305
6bb6f7cb96bf37230681d12ff7882f61_jpg.rf.debb000c1c51715f85e66a5bdf8c8289.jpg,416,416,knight,251,198,276,254
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,king,75,88,112,175
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,king,327,123,365,214
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,pawn,260,157,286,209
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,pawn,157,116,185,169
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,pawn,177,251,207,305
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,pawn,254,209,282,260
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,pawn,296,117,322,164
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,rook,323,32,351,90
IMG_0294_JPG.rf.e76a0eeba03011717bd3bb6180cb7880.jpg,416,416,rook,221,44,249,103
48e115dcbf1b3a67ca47a75a92da3f33_jpg.rf.e8058257f32f7b804e1f4cb627785904.jpg,416,416,knight,48,294,76,354
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,king,302,82,335,172
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,bishop,207,193,238,255
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,pawn,277,200,302,251
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,pawn,204,121,230,169
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,king,57,115,93,211
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,bishop,134,34,160,96
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,pawn,131,201,157,251
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,bishop,200,0,225,60
4894f034a55eaa9252cd261a62b11d27_jpg.rf.e6375ef5a1bc5e64c713b181fb410353.jpg,416,416,rook,262,42,289,94
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.dc8177b00dafb4c1d1f3d157fec7a069.jpg,416,416,king,328,120,362,211
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.dc8177b00dafb4c1d1f3d157fec7a069.jpg,416,416,king,78,79,114,169
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.dc8177b00dafb4c1d1f3d157fec7a069.jpg,416,416,bishop,194,0,218,61
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.dc8177b00dafb4c1d1f3d157fec7a069.jpg,416,416,bishop,179,195,207,255
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.dc8177b00dafb4c1d1f3d157fec7a069.jpg,416,416,pawn,261,200,287,252
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.dc8177b00dafb4c1d1f3d157fec7a069.jpg,416,416,pawn,115,200,137,251
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.dc8177b00dafb4c1d1f3d157fec7a069.jpg,416,416,pawn,191,120,210,167
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.dc8177b00dafb4c1d1f3d157fec7a069.jpg,416,416,bishop,257,32,281,97
614811e933a680fd6535ac8bf06bf530_jpg.rf.e37862112c92819b32ae738a9f42d55a.jpg,416,416,bishop,174,153,196,210
IMG_0298_JPG.rf.dd06afb90833b78a7fbda43a92bb7969.jpg,416,416,king,76,89,112,171
IMG_0298_JPG.rf.dd06afb90833b78a7fbda43a92bb7969.jpg,416,416,rook,98,39,125,96
IMG_0298_JPG.rf.dd06afb90833b78a7fbda43a92bb7969.jpg,416,416,pawn,179,253,202,300
IMG_0298_JPG.rf.dd06afb90833b78a7fbda43a92bb7969.jpg,416,416,pawn,159,116,185,168
IMG_0298_JPG.rf.dd06afb90833b78a7fbda43a92bb7969.jpg,416,416,pawn,260,156,283,208
IMG_0298_JPG.rf.dd06afb90833b78a7fbda43a92bb7969.jpg,416,416,pawn,256,207,281,259
IMG_0298_JPG.rf.dd06afb90833b78a7fbda43a92bb7969.jpg,416,416,pawn,295,117,321,168
IMG_0298_JPG.rf.dd06afb90833b78a7fbda43a92bb7969.jpg,416,416,king,326,124,368,213
6bb6f7cb96bf37230681d12ff7882f61_jpg.rf.da171a152bf635a5c9f1a0734dfc8966.jpg,416,416,knight,140,198,165,254
c46bf04050a2a9323dfe563e8813602f_jpg.rf.e2755a097d5e2427756380d677bee6cd.jpg,416,416,king,182,133,208,212
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,king,306,90,340,174
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,rook,292,43,321,100
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,king,86,124,127,209
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,pawn,94,117,119,164
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,pawn,133,209,161,258
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,rook,64,31,93,87
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,pawn,133,159,157,207
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,pawn,234,117,258,169
IMG_0296_JPG.rf.e1aa59fd0d1e144fa5845d6d2024d516.jpg,416,416,pawn,213,247,238,304
c76c79e40bd9839a05237934cfa89ca3_jpg.rf.e87ebcf43bad619efb3072bd9445b0bd.jpg,416,416,queen,187,64,209,131
2fe75c34fd54e960146fb8b0ad8b3fd6_jpg.rf.e8a32659376010a39cdbc7cc03c0a296.jpg,416,416,knight,205,78,228,129
ea799d77875c399618c45cd9409f34ee_jpg.rf.e8ec3a10a73d8d28ccf9dd56f530218e.jpg,416,416,pawn,173,86,191,128
99ee6574b2a7afc0bb06269bbcf49a4c_jpg.rf.e66b386b1fdf7b0e9846775f4f12ac7b.jpg,416,416,knight,189,45,210,99
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,king,79,83,116,169
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,knight,129,287,164,355
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,rook,129,40,154,97
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,pawn,112,202,137,250
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,pawn,190,121,212,169
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,bishop,181,193,206,256
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,bishop,256,29,285,96
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,king,324,121,361,209
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,pawn,262,201,286,252
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,knight,320,27,350,96
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,bishop,194,0,219,58
f041d3171dfe3137390c85fc5437e447_jpg.rf.ea1fbed81d7d3ab36028b217ce4d5c22.jpg,416,416,bishop,340,236,370,300
fc9d7bc0453cb3324406401c00224d30_jpg.rf.ec2020ab6e3a007e103f3f89c825de5f.jpg,416,416,knight,212,201,237,253
3091c9b25d76e9cbd0af83ced9f354e5_jpg.rf.ed1e2b694bc90e4338ccffb2d9b10b81.jpg,416,416,knight,94,15,118,63
0b4ba28f0c759a11750a6430649b52e3_jpg.rf.ea5b92cdab3ebae1896d8703a95db8ab.jpg,416,416,queen,189,27,212,95
cae099fe41d6aa30033d71e433c33c8d_jpg.rf.eb0f6ae2054e54082a58752fc2c17c23.jpg,416,416,king,259,85,286,169
cae099fe41d6aa30033d71e433c33c8d_jpg.rf.eb0f6ae2054e54082a58752fc2c17c23.jpg,416,416,bishop,291,150,316,208
cae099fe41d6aa30033d71e433c33c8d_jpg.rf.eb0f6ae2054e54082a58752fc2c17c23.jpg,416,416,pawn,299,255,322,304
cae099fe41d6aa30033d71e433c33c8d_jpg.rf.eb0f6ae2054e54082a58752fc2c17c23.jpg,416,416,rook,194,52,216,102
cae099fe41d6aa30033d71e433c33c8d_jpg.rf.eb0f6ae2054e54082a58752fc2c17c23.jpg,416,416,king,181,172,211,255
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,rook,48,296,80,355
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,king,126,266,159,353
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,queen,155,100,184,173
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,pawn,125,84,146,128
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,pawn,145,204,169,250
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,pawn,192,117,213,163
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,king,254,128,286,211
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,rook,329,79,357,130
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,pawn,292,15,316,59
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,pawn,257,53,279,98
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,pawn,227,119,249,164
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.ea4655574351a75a54854c4a4fee5f6a.jpg,416,416,pawn,298,254,323,305
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,294,51,311,89
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,123,123,141,164
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,king,81,81,110,166
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,194,89,212,127
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,293,20,315,63
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,167,53,187,93
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,bishop,99,41,122,94
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,queen,287,61,316,114
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,291,112,315,163
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,134,21,152,59
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,234,82,253,126
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,king,335,133,364,208
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,bishop,325,38,352,100
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,knight,189,116,215,169
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,rook,322,13,350,74
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,223,209,247,255
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,knight,154,109,178,167
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,queen,106,145,136,210
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,176,252,200,296
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,302,255,323,299
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,rook,106,15,128,56
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,156,202,178,250
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,rook,48,294,78,354
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,bishop,345,245,374,304
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,knight,61,199,94,250
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,knight,336,196,365,257
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,knight,258,107,284,166
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,294,151,320,204
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,185,165,207,212
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,220,300,246,349
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,rook,257,295,286,355
49c2afbbe5726160b289f7c0c62cdace_jpg.rf.e948617180c4f88e15136d3f4f6f8218.jpg,416,416,pawn,94,300,117,347
ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.eff28a478327a81f4cb294c36e4918d4.jpg,416,416,knight,281,226,312,285
ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.eff28a478327a81f4cb294c36e4918d4.jpg,416,416,rook,333,276,365,333
